법령일련번호,법령명,법령구분,소관부처,시행일자
269047,마약류 관리에 관한 법률 시행규칙,총리령,식품의약품안전처,20250207
282953,마약류 관리에 관한 법률 시행령,대통령령,식품의약품안전처,20260201
228085,마약류 불법거래 방지에 관한 특례법,법률,법무부,20210105
248893,만화진흥에 관한 법률,법률,문화체육관광부,20230922
267327,말산업 육성법,법률,농림축산식품부,20250621
277171,매장유산 보호 및 조사에 관한 법률,법률,국가유산청,20260102
270095,매장유산 보호 및 조사에 관한 법률 시행령,대통령령,국가유산청,20260326
278905,먹는물 수질기준 및 검사 등에 관한 규칙,기후에너지환경부령,기후에너지환경부,20251001
276727,먹는물관리법,법률,기후에너지환경부,20251001
279937,먹는물관리법 시행규칙,기후에너지환경부령,기후에너지환경부,20251125
279923,먹는물관리법 시행령,대통령령,기후에너지환경부,20251125
283717,모범공무원 규정,대통령령,행정안전부,20260303
276989,모빌리티 혁신 및 활성화 지원에 관한 법률,법률,국토교통부,20260102
270399,모자보건법,법률,보건복지부,20250401
259037,목재의 지속가능한 이용에 관한 법률,법률,산림청,20240724
281361,목재의 지속가능한 이용에 관한 법률 시행령,대통령령,산림청,20260102
243619,몰수금품등처리에관한임시특례법시행령,대통령령,법무부,20220701
276499,무역거래기반 조성에 관한 법률,법률,산업통상부,20251001
278335,무역거래기반 조성에 관한 법률 시행령,대통령령,산업통상부,20251001
276501,무역보험법,법률,산업통상부,20260102
278713,무역보험법 시행규칙,산업통상부령,산업통상부,20251001
281579,무역보험법 시행령,대통령령,산업통상부,20260102
277061,무인도서의 보전 및 관리에 관한 법률,법률,해양수산부,20251001
270159,무형유산의 보전 및 진흥에 관한 법률,법률,국가유산청,20250926
268747,문학진흥법,법률,문화체육관광부,20250801
270161,문화기본법,법률,문화체육관광부,20260326
284003,문화기본법 시행령,대통령령,문화체육관광부,20260401
219067,문화다양성의 보호와 증진에 관한 법률,법률,문화체육관광부,20201210
277331,문화산업진흥 기본법,법률,문화체육관광부,20251001
270735,문화산업진흥 기본법 시행령,대통령령,문화체육관광부,20250423
265895,문화예술교육 지원법,법률,문화체육관광부,20241022
279667,문화예술진흥법,법률,문화체육관광부,20251111
266397,문화예술진흥법 시행규칙,문화체육관광부령,문화체육관광부,20241112
284741,문화예술진흥법 시행령,대통령령,문화체육관광부,20260324
276729,문화유산과 자연환경자산에 관한 국민신탁법,법률,국가유산청,기후에너지환경부,20251001
278533,문화유산과 자연환경자산에 관한 국민신탁법 시행령,대통령령,국가유산청,기후에너지환경부,20251001
265171,문화유산위원회 규정,대통령령,국가유산청,20240915
277173,문화유산의 보존 및 활용에 관한 법률,법률,국가유산청,20260102
282315,문화유산의 보존 및 활용에 관한 법률 시행령,대통령령,국가유산청,20260102
283521,문화체육관광부와 그 소속기관 직제,대통령령,문화체육관광부,행정안전부,20260219
276105,물가안정에 관한 법률,법률,재정경제부,20260102
280847,물가안정에 관한 법률 시행령,대통령령,재정경제부,20260102
276731,물관리기본법,법률,기후에너지환경부,20260102
276733,물관리기술 발전 및 물산업 진흥에 관한 법률,법률,기후에너지환경부,20251001
276991,물류시설의 개발 및 운영에 관한 법률,법률,국토교통부,20260102
276993,물류정책기본법,법률,국토교통부,해양수산부,20251001
284745,물류정책기본법 시행령,대통령령,국토교통부,해양수산부,20260324
276737,물의 재이용 촉진 및 지원에 관한 법률,법률,기후에너지환경부,20251001
279547,물의 재이용 촉진 및 지원에 관한 법률 시행령,대통령령,기후에너지환경부,20251111
280849,물품관리법 시행령,대통령령,재정경제부,20260102
276109,물품목록정보의 관리 및 이용에 관한 법률,법률,재정경제부,20260102
280851,물품목록정보의 관리 및 이용에 관한 법률 시행령,대통령령,재정경제부,20260102
283441,물환경보전법,법률,기후에너지환경부,20260219
282047,물환경보전법 시행규칙,기후에너지환경부령,기후에너지환경부,20251226
284747,물환경보전법 시행령,대통령령,기후에너지환경부,20260324
283391,미래자동차 부품산업의 전환촉진 및 생태계 육성에 관한 특별법,법률,산업통상부,20260219
283033,미세먼지 저감 및 관리에 관한 특별법,법률,기후에너지환경부,20260127
268783,민ㆍ군기술협력사업 촉진법,법률,국방부,산업통상부,20260201
253441,민간인 통제선 이북지역의 산지관리에 관한 특별법,법률,산림청,20240517
283125,민간인 통제선 이북지역의 산지관리에 관한 특별법 시행령,대통령령,산림청,20260201
276995,민간임대주택에 관한 특별법,법률,국토교통부,20260102
280639,민간임대주택에 관한 특별법 시행규칙,국토교통부령,국토교통부,20251219
269343,민간임대주택에 관한 특별법 시행령,대통령령,국토교통부,20260226
266645,민방위기본법,법률,행정안전부,20250604
271515,민방위기본법 시행규칙,행정안전부령,행정안전부,20250604
281517,민방위기본법 시행령,대통령령,행정안전부,20260102
266851,민법법인 및 특수법인 등기규칙,대법원규칙,대법원,20250131
258671,민사소송 등 인지법,법률,법무부,20250301
253321,민사소송 등에서의 전자문서 이용 등에 관한 법률,법률,법무부,20250203
283113,민사소송규칙,대법원규칙,대법원,20260301
252393,민사소송법,법률,법무부,20250712
191496,민사소송비용규칙,대법원규칙,대법원,20170202
130808,민사소송비용법,법률,법무부,20131219
213779,민사조정법,법률,법무부,20200305
272631,민사집행규칙,대법원규칙,대법원,20250712
268837,민사집행법,법률,법무부,20260201
283025,민사집행법 시행령,대통령령,법무부,20260201
276277,민영교도소 등의 설치ㆍ운영에 관한 법률,법률,법무부,20260102
239293,민원 처리에 관한 법률,법률,행정안전부,20220712
281519,민원 처리에 관한 법률 시행령,대통령령,행정안전부,20260102
170988,민주화운동 관련자 명예회복 및 보상 등에 관한 법률,법률,행정안전부,20150518
253951,민주화운동기념사업회법,법률,행정안전부,20230816
195078,바르게살기운동조직 육성법,법률,행정안전부,20170726
268851,박물관 및 미술관 진흥법,법률,문화체육관광부,20250501
284749,박물관 및 미술관 진흥법 시행령,대통령령,문화체육관광부,20260324
277193,반도체집적회로의 배치설계에 관한 법률,법률,지식재산처,20251001
270367,발달장애인 권리보장 및 지원에 관한 법률,법률,보건복지부,20260402
277197,발명진흥법,법률,지식재산처,20251001
276507,발전소주변지역 지원에 관한 법률,법률,기후에너지환경부,20251001
281193,발전소주변지역 지원에 관한 법률 시행령,대통령령,기후에너지환경부,20260102
268293,방문판매 등에 관한 법률,법률,공정거래위원회,20250121
260215,방사선 및 방사성동위원소 이용진흥법,법률,과학기술정보통신부,20240814
276509,방사성폐기물 관리법,법률,기후에너지환경부,20251001
282361,방사성폐기물 관리법 시행규칙,기후에너지환경부령,기후에너지환경부,20260102
277227,방송광고판매대행 등에 관한 법률,법률,방송미디어통신위원회,20260102
277335,방송문화진흥회법,법률,방송미디어통신위원회,20251001
283379,방송미디어통신위원회의 설치 및 운영에 관한 법률,법률,방송미디어통신위원회,20260219
277337,방송법,법률,방송미디어통신위원회,20260227
282515,방송법 시행령,대통령령,방송미디어통신위원회,20260106
277339,방송통신발전 기본법,법률,과학기술정보통신부,방송미디어통신위원회,20251001
263865,방송통신설비의 기술기준에 관한 규정,대통령령,과학기술정보통신부,20240719
203531,방송통신위원회의 설치 및 운영에 관한 법률 시행령,대통령령,방송미디어통신위원회,20180522
276309,방위사업법,법률,국방부,방위사업청,산업통상부,20260102
283509,방위사업법 시행령,대통령령,국방부,방위사업청,산업통상부,20260219
283535,방위사업청과 그 소속기관 직제,대통령령,방위사업청,행정안전부,20260219
277163,방위산업 발전 및 지원에 관한 법률,법률,국방부,방위사업청,20251001
276311,방위산업기술 보호법,법률,국방부,방위사업청,20251001
218153,방조제 관리법,법률,농림축산식품부,20200526
192412,배타적 경제수역 및 대륙붕에 관한 법률,법률,외교부,20170321
223575,배타적 경제수역에서의 외국인어업 등에 대한 주권적 권리의 행사에 관한 법률,법률,해양수산부,20201208
277177,백두대간 보호에 관한 법률,법률,기후에너지환경부,산림청,20251001
278099,백두대간 보호에 관한 법률 시행령,대통령령,기후에너지환경부,산림청,20251001
238751,범죄수익은닉의 규제 및 처벌 등에 관한 법률,법률,법무부,20220104
228087,범죄인 인도법,법률,법무부,20210105
265339,범죄피해자 보호법,법률,법무부,20250321
276279,범죄피해자보호기금법,법률,법무부,20260102
283811,법관 및 법원공무원 명예퇴직수당 등 지급규칙,대법원규칙,대법원,20260303
283247,법관 및 법원공무원수당 등에 관한 규칙,대법원규칙,대법원,20260401
283723,법관의 보수에 관한 규칙,대법원규칙,대법원,20260303
121952,법관의 보수에 관한 법률,법률,법무부,20120418
269629,법관의 승급기준에 관한 규칙,대법원규칙,대법원,20250228
238919,법관징계법,법률,대법원,20220705
204777,법령 등 공포에 관한 법률,법률,법제처,행정안전부,20181016
219403,법령정보의 관리 및 제공에 관한 법률,법률,법제처,20201210
273657,법령정보의 관리 및 제공에 관한 법률 시행령,대통령령,법제처,20251002
